id, idEntity, restorationStart, restorationEnd
1156, 1117 ,"2017-04-16 00:00:00", "2018-01-14 00:00:00"
1157, 1118 ,"1982-04-04 00:00:00", "1989-12-03 00:00:00"
1158, 1119 ,"1967-10-14 00:00:00", "1975-01-05 00:00:00"
1159, 1120 ,"2005-02-09 00:00:00", "2013-04-12 00:00:00"
1160, 1120 ,"2015-01-13 00:00:00", "2023-06-21 00:00:00"
1161, 1121 ,"1925-08-06 00:00:00", "1930-09-18 00:00:00"
1162, 1122 ,"1976-06-14 00:00:00", "1984-07-21 00:00:00"
1163, 1123 ,"1985-06-15 00:00:00", "1989-04-27 00:00:00"
1164, 1124 ,"1991-11-21 00:00:00", "2001-03-13 00:00:00"
1165, 1125 ,"2022-06-23 00:00:00", "2031-04-25 00:00:00"
1166, 1126 ,"2008-10-25 00:00:00", "2018-07-18 00:00:00"
1167, 1127 ,"1962-01-03 00:00:00", "1968-07-20 00:00:00"
1168, 1128 ,"1989-02-02 00:00:00", "1994-07-18 00:00:00"
1169, 1129 ,"1995-06-30 00:00:00", "2001-04-28 00:00:00"
1170, 1130 ,"2007-10-19 00:00:00", "2007-02-17 00:00:00"
1171, 1131 ,"2011-08-20 00:00:00", "2017-03-09 00:00:00"
1172, 1132 ,"1963-05-12 00:00:00", "1963-12-24 00:00:00"
1173, 1133 ,"1994-06-14 00:00:00", "2004-03-12 00:00:00"
1174, 1134 ,"2006-10-02 00:00:00", "2011-10-04 00:00:00"
1175, 1135 ,"1990-01-30 00:00:00", "1998-04-08 00:00:00"
1176, 1136 ,"1977-06-23 00:00:00", "1980-06-12 00:00:00"
1177, 1137 ,"1984-10-21 00:00:00", "1994-06-06 00:00:00"
1178, 1138 ,"1992-04-12 00:00:00", "1995-08-15 00:00:00"
1179, 1139 ,"1976-05-03 00:00:00", "1980-07-14 00:00:00"
1180, 1140 ,"2008-02-21 00:00:00", "2018-12-21 00:00:00"
1181, 1141 ,"1973-08-10 00:00:00", "1981-07-15 00:00:00"
1182, 1142 ,"2013-06-07 00:00:00", "2023-01-03 00:00:00"
1183, 1143 ,"1927-05-06 00:00:00", "1933-04-06 00:00:00"
1184, 1144 ,"2018-03-04 00:00:00", "2021-12-02 00:00:00"
1185, 1145 ,"2014-03-05 00:00:00", "2024-02-12 00:00:00"
1186, 1146 ,"2021-02-03 00:00:00", "2031-06-11 00:00:00"
1187, 1147 ,"2002-04-12 00:00:00", "2012-11-18 00:00:00"
1188, 1148 ,"1962-03-26 00:00:00", "1962-06-14 00:00:00"
1189, 1149 ,"1982-01-14 00:00:00", "1989-12-24 00:00:00"
1190, 1150 ,"1995-04-15 00:00:00", "2004-04-24 00:00:00"
1191, 1151 ,"1984-06-21 00:00:00", "1990-11-25 00:00:00"
1192, 1152 ,"2015-03-24 00:00:00", "2016-12-12 00:00:00"
1193, 1153 ,"2005-02-20 00:00:00", "2010-01-26 00:00:00"
1194, 1154 ,"1996-06-22 00:00:00", "1997-08-19 00:00:00"
1195, 1155 ,"1981-11-16 00:00:00", "1989-03-26 00:00:00"
1196, 1156 ,"2011-05-19 00:00:00", "2014-07-06 00:00:00"
1197, 1157 ,"1932-01-10 00:00:00", "1939-04-04 00:00:00"
1198, 1158 ,"1994-06-08 00:00:00", "1997-09-23 00:00:00"
1199, 1159 ,"1965-01-08 00:00:00", "1966-02-26 00:00:00"
1200, 1160 ,"2004-10-04 00:00:00", "2007-07-25 00:00:00"
1201, 1161 ,"1981-06-17 00:00:00", "1987-11-23 00:00:00"
1202, 1162 ,"2019-11-17 00:00:00", "2028-11-26 00:00:00"
1203, 1163 ,"2000-11-10 00:00:00", "2002-04-08 00:00:00"
1204, 1164 ,"2016-03-21 00:00:00", "2019-09-07 00:00:00"
1205, 1165 ,"2021-02-16 00:00:00", "2030-04-05 00:00:00"
1206, 1166 ,"1981-07-27 00:00:00", "1988-08-22 00:00:00"
1207, 1167 ,"1975-08-08 00:00:00", "1976-06-17 00:00:00"
1208, 1168 ,"2001-04-27 00:00:00", "2006-03-07 00:00:00"
1209, 1169 ,"1990-09-05 00:00:00", "1991-05-13 00:00:00"
1210, 1170 ,"2019-06-03 00:00:00", "2026-01-02 00:00:00"
1211, 1171 ,"1991-04-24 00:00:00", "1995-11-06 00:00:00"
1212, 1172 ,"2002-01-26 00:00:00", "2011-10-06 00:00:00"
1213, 1173 ,"2011-01-07 00:00:00", "2014-03-25 00:00:00"
1214, 1174 ,"1993-09-18 00:00:00", "2003-09-16 00:00:00"
1215, 1175 ,"1987-03-02 00:00:00", "1988-08-15 00:00:00"
1216, 1176 ,"1992-01-21 00:00:00", "1999-12-16 00:00:00"
1217, 1177 ,"1960-08-13 00:00:00", "1961-04-23 00:00:00"
1218, 1178 ,"1943-06-27 00:00:00", "1944-01-13 00:00:00"
1219, 1179 ,"1995-06-05 00:00:00", "2001-07-10 00:00:00"
1220, 1180 ,"2020-04-18 00:00:00", "2030-02-27 00:00:00"
1221, 1181 ,"2017-04-05 00:00:00", "2022-09-07 00:00:00"
1222, 1182 ,"1949-10-15 00:00:00", "1958-01-19 00:00:00"
1223, 1183 ,"1974-06-12 00:00:00", "1975-01-12 00:00:00"
1224, 1184 ,"1996-03-07 00:00:00", "2006-10-27 00:00:00"
1225, 1185 ,"2009-11-30 00:00:00", "2013-05-04 00:00:00"
1226, 1186 ,"2015-04-20 00:00:00", "2024-04-05 00:00:00"
1227, 1187 ,"1933-06-23 00:00:00", "1935-02-25 00:00:00"
1228, 1187 ,"1990-10-23 00:00:00", "1992-08-28 00:00:00"
1229, 1188 ,"1935-03-07 00:00:00", "1938-10-05 00:00:00"
1230, 1189 ,"1949-05-28 00:00:00", "1957-06-26 00:00:00"
1231, 1190 ,"1960-02-25 00:00:00", "1964-06-22 00:00:00"
1232, 1191 ,"1951-01-28 00:00:00", "1960-03-02 00:00:00"
1233, 1192 ,"2021-11-14 00:00:00", "2025-05-23 00:00:00"
1234, 1193 ,"1981-08-08 00:00:00", "1983-08-18 00:00:00"
1235, 1194 ,"1944-10-27 00:00:00", "1947-11-17 00:00:00"
1236, 1195 ,"2017-11-12 00:00:00", "2018-05-01 00:00:00"
1237, 1197 ,"2008-03-22 00:00:00", "2014-02-22 00:00:00"
1238, 1198 ,"1998-06-25 00:00:00", "2006-05-27 00:00:00"
1239, 1199 ,"1997-02-26 00:00:00", "2001-01-27 00:00:00"
1240, 1200 ,"1999-12-15 00:00:00", "2003-08-21 00:00:00"
1241, 1201 ,"2012-08-01 00:00:00", "2015-03-27 00:00:00"
1242, 1202 ,"2015-04-09 00:00:00", "2023-04-23 00:00:00"
1243, 1203 ,"2007-08-02 00:00:00", "2009-05-22 00:00:00"
1244, 1204 ,"2010-12-23 00:00:00", "2013-09-13 00:00:00"
1245, 1205 ,"2021-12-11 00:00:00", "2024-04-19 00:00:00"
1246, 1206 ,"2002-08-14 00:00:00", "2009-02-23 00:00:00"
1247, 1207 ,"1991-11-23 00:00:00", "1999-09-07 00:00:00"
1248, 1207 ,"2002-09-12 00:00:00", "2007-06-17 00:00:00"
1249, 1208 ,"2016-03-18 00:00:00", "2024-07-14 00:00:00"
1250, 1209 ,"2000-02-06 00:00:00", "2007-03-16 00:00:00"
1251, 1210 ,"2018-07-28 00:00:00", "2024-06-17 00:00:00"
1252, 1211 ,"2002-06-21 00:00:00", "2005-03-12 00:00:00"
1253, 1212 ,"2016-11-12 00:00:00", "2024-03-10 00:00:00"
1254, 1213 ,"2003-07-05 00:00:00", "2004-01-15 00:00:00"
1255, 1214 ,"2008-09-07 00:00:00", "2011-01-21 00:00:00"
1256, 1215 ,"2010-05-14 00:00:00", "2012-10-25 00:00:00"
1257, 1216 ,"2016-12-23 00:00:00", "2017-10-02 00:00:00"
1258, 1217 ,"1931-10-03 00:00:00", "1937-08-07 00:00:00"
1259, 1218 ,"1950-05-12 00:00:00", "1959-02-11 00:00:00"
1260, 1219 ,"2012-10-25 00:00:00", "2015-05-23 00:00:00"
1261, 1220 ,"2008-04-10 00:00:00", "2010-10-21 00:00:00"
1262, 1221 ,"2020-03-16 00:00:00", "2024-12-24 00:00:00"
1263, 1222 ,"1965-12-24 00:00:00", "1975-07-18 00:00:00"
1264, 1223 ,"2004-12-24 00:00:00", "2012-08-11 00:00:00"
1265, 1224 ,"1942-12-09 00:00:00", "1944-04-25 00:00:00"
1266, 1225 ,"2017-03-15 00:00:00", "2019-12-25 00:00:00"
1267, 1226 ,"2000-08-27 00:00:00", "2002-07-03 00:00:00"
1268, 1227 ,"2016-05-25 00:00:00", "2023-05-14 00:00:00"
1269, 1228 ,"2012-09-22 00:00:00", "2021-10-20 00:00:00"
1270, 1229 ,"2009-12-15 00:00:00", "2011-10-25 00:00:00"
1271, 1230 ,"2000-01-10 00:00:00", "2000-08-12 00:00:00"
1272, 1231 ,"2020-09-18 00:00:00", "2024-06-24 00:00:00"
1273, 1232 ,"2013-01-01 00:00:00", "2015-05-08 00:00:00"
1274, 1233 ,"2006-01-26 00:00:00", "2012-09-20 00:00:00"
1275, 1234 ,"1997-09-16 00:00:00", "2005-08-09 00:00:00"
1276, 1235 ,"2015-12-23 00:00:00", "2016-01-20 00:00:00"
1277, 1236 ,"1935-11-03 00:00:00", "1942-01-16 00:00:00"
1278, 1237 ,"2019-10-23 00:00:00", "2028-03-20 00:00:00"
1279, 1238 ,"2011-10-24 00:00:00", "2019-05-16 00:00:00"
1280, 1239 ,"2012-03-31 00:00:00", "2014-02-19 00:00:00"
1281, 1240 ,"2012-08-11 00:00:00", "2019-09-12 00:00:00"
1282, 1241 ,"2001-12-04 00:00:00", "2003-06-24 00:00:00"
1283, 1241 ,"2018-08-18 00:00:00", "2020-11-15 00:00:00"
1284, 1242 ,"2014-12-07 00:00:00", "2017-12-18 00:00:00"
1285, 1243 ,"2012-01-31 00:00:00", "2020-01-14 00:00:00"
1286, 1244 ,"2006-06-08 00:00:00", "2009-10-21 00:00:00"
1287, 1245 ,"2016-08-23 00:00:00", "2016-09-18 00:00:00"
1288, 1246 ,"2014-02-18 00:00:00", "2020-02-23 00:00:00"
1289, 1247 ,"2002-12-29 00:00:00", "2007-05-18 00:00:00"
1290, 1247 ,"2021-08-14 00:00:00", "2022-08-26 00:00:00"
1291, 1248 ,"1999-04-15 00:00:00", "2008-04-09 00:00:00"
1292, 1249 ,"2017-04-27 00:00:00", "2022-11-21 00:00:00"
1293, 1250 ,"2014-12-10 00:00:00", "2014-06-28 00:00:00"
1294, 1251 ,"2022-11-16 00:00:00", "2024-08-19 00:00:00"
1295, 1252 ,"2010-11-10 00:00:00", "2013-05-17 00:00:00"
1296, 1253 ,"2011-07-11 00:00:00", "2020-01-28 00:00:00"
1297, 1254 ,"2010-02-26 00:00:00", "2017-11-11 00:00:00"
1298, 1255 ,"2003-04-05 00:00:00", "2004-01-25 00:00:00"
1299, 1256 ,"2006-08-26 00:00:00", "2015-04-01 00:00:00"
1300, 1257 ,"2002-01-18 00:00:00", "2012-01-06 00:00:00"
1301, 1258 ,"2011-08-19 00:00:00", "2021-11-06 00:00:00"
1302, 1259 ,"2004-01-13 00:00:00", "2012-05-16 00:00:00"
1303, 1260 ,"2022-03-11 00:00:00", "2028-09-25 00:00:00"
1304, 1261 ,"2006-12-30 00:00:00", "2011-01-27 00:00:00"
1305, 1262 ,"2017-09-07 00:00:00", "2022-01-24 00:00:00"
1306, 1263 ,"2019-07-14 00:00:00", "2020-01-22 00:00:00"
1307, 1264 ,"2003-07-11 00:00:00", "2009-06-26 00:00:00"
1308, 1264 ,"2017-11-04 00:00:00", "2019-04-06 00:00:00"
1309, 1265 ,"1965-01-16 00:00:00", "1975-08-20 00:00:00"
1310, 1266 ,"2017-02-14 00:00:00", "2021-10-21 00:00:00"
1311, 1267 ,"2007-06-11 00:00:00", "2008-03-21 00:00:00"
1312, 1268 ,"2017-08-02 00:00:00", "2018-03-10 00:00:00"
1313, 1269 ,"2007-04-25 00:00:00", "2012-11-11 00:00:00"
1314, 1269 ,"2020-06-26 00:00:00", "2024-07-10 00:00:00"
1315, 1270 ,"2003-01-29 00:00:00", "2013-02-09 00:00:00"
1316, 1271 ,"2010-07-02 00:00:00", "2013-04-23 00:00:00"
1317, 1272 ,"2011-12-11 00:00:00", "2019-11-23 00:00:00"
1318, 1273 ,"2020-04-15 00:00:00", "2026-08-01 00:00:00"
1319, 1274 ,"2008-06-26 00:00:00", "2010-06-03 00:00:00"
1320, 1275 ,"2009-11-29 00:00:00", "2019-09-10 00:00:00"
1321, 1276 ,"1959-10-04 00:00:00", "1968-02-27 00:00:00"
1322, 1277 ,"1968-01-14 00:00:00", "1973-03-04 00:00:00"
1323, 1277 ,"2022-01-24 00:00:00", "2027-08-16 00:00:00"
1324, 1278 ,"1918-12-14 00:00:00", "1927-11-09 00:00:00"
1325, 1279 ,"1916-10-25 00:00:00", "1916-02-24 00:00:00"
1326, 1280 ,"2003-11-08 00:00:00", "2010-02-25 00:00:00"
1327, 1281 ,"1959-12-21 00:00:00", "1959-11-25 00:00:00"
1328, 1282 ,"1972-10-26 00:00:00", "1978-07-16 00:00:00"
1329, 1283 ,"1969-04-24 00:00:00", "1977-01-26 00:00:00"
1330, 1284 ,"1969-05-18 00:00:00", "1971-06-13 00:00:00"
1331, 1285 ,"1983-02-05 00:00:00", "1985-09-17 00:00:00"
1332, 1286 ,"2006-10-30 00:00:00", "2013-01-22 00:00:00"
1333, 1287 ,"1927-12-12 00:00:00", "1931-01-20 00:00:00"
1334, 1288 ,"2007-12-21 00:00:00", "2013-09-09 00:00:00"
1335, 1289 ,"1935-12-30 00:00:00", "1940-05-04 00:00:00"
1336, 1290 ,"1932-06-23 00:00:00", "1932-09-02 00:00:00"
1337, 1293 ,"2019-07-13 00:00:00", "2023-02-15 00:00:00"
1338, 1294 ,"2013-03-30 00:00:00", "2021-06-18 00:00:00"
1339, 1295 ,"2015-06-04 00:00:00", "2016-04-17 00:00:00"
1340, 1296 ,"2019-01-26 00:00:00", "2027-09-07 00:00:00"
1341, 1297 ,"2005-08-18 00:00:00", "2012-02-21 00:00:00"
1342, 1298 ,"2009-04-20 00:00:00", "2014-04-21 00:00:00"
1343, 1299 ,"2005-03-06 00:00:00", "2005-04-19 00:00:00"
1344, 1300 ,"2009-08-25 00:00:00", "2018-05-04 00:00:00"
1345, 1301 ,"2010-05-10 00:00:00", "2020-11-06 00:00:00"
1346, 1302 ,"2022-07-10 00:00:00", "2029-03-10 00:00:00"
1347, 1303 ,"2006-08-28 00:00:00", "2012-07-08 00:00:00"
1348, 1304 ,"2009-04-01 00:00:00", "2014-07-04 00:00:00"
1349, 1305 ,"2017-04-09 00:00:00", "2023-12-13 00:00:00"
1350, 1306 ,"2008-05-30 00:00:00", "2016-02-26 00:00:00"
1351, 1307 ,"2013-01-29 00:00:00", "2019-03-08 00:00:00"
1352, 1308 ,"2005-10-30 00:00:00", "2010-07-23 00:00:00"
1353, 1309 ,"2019-09-01 00:00:00", "2020-04-04 00:00:00"
1354, 1310 ,"2005-08-30 00:00:00", "2010-02-25 00:00:00"
1355, 1311 ,"1981-12-11 00:00:00", "1983-04-15 00:00:00"
1356, 1312 ,"2019-03-21 00:00:00", "2019-04-05 00:00:00"
1357, 1313 ,"2015-08-01 00:00:00", "2021-11-13 00:00:00"
1358, 1314 ,"2016-08-19 00:00:00", "2021-09-26 00:00:00"
1359, 1315 ,"2014-09-26 00:00:00", "2022-06-24 00:00:00"
1360, 1316 ,"2011-11-20 00:00:00", "2018-07-16 00:00:00"
1361, 1317 ,"2011-08-08 00:00:00", "2018-04-12 00:00:00"
1362, 1318 ,"2012-11-09 00:00:00", "2020-01-20 00:00:00"
1363, 1319 ,"2010-01-01 00:00:00", "2013-09-13 00:00:00"
1364, 1320 ,"2008-05-15 00:00:00", "2009-11-11 00:00:00"
1365, 1321 ,"2021-03-28 00:00:00", "2029-11-25 00:00:00"
1366, 1322 ,"2022-05-02 00:00:00", "2022-03-16 00:00:00"
1367, 1323 ,"2020-07-16 00:00:00", "2026-12-28 00:00:00"
1368, 1324 ,"2020-11-07 00:00:00", "2030-03-15 00:00:00"
1369, 1325 ,"2014-03-24 00:00:00", "2024-10-01 00:00:00"
1370, 1326 ,"2020-12-08 00:00:00", "2020-09-09 00:00:00"
1371, 1327 ,"2014-04-14 00:00:00", "2019-02-18 00:00:00"
1372, 1328 ,"2018-07-21 00:00:00", "2020-12-14 00:00:00"
1373, 1329 ,"2008-09-26 00:00:00", "2014-04-18 00:00:00"
1374, 1330 ,"2014-05-10 00:00:00", "2014-05-04 00:00:00"
1375, 1331 ,"2017-05-15 00:00:00", "2020-03-24 00:00:00"
1376, 1332 ,"2022-04-22 00:00:00", "2030-06-10 00:00:00"
1377, 1333 ,"2019-05-07 00:00:00", "2020-12-14 00:00:00"
1378, 1334 ,"2019-03-25 00:00:00", "2026-02-25 00:00:00"
1379, 1335 ,"2013-11-06 00:00:00", "2013-12-10 00:00:00"
1380, 1335 ,"2019-06-18 00:00:00", "2019-12-01 00:00:00"
1381, 1336 ,"2020-08-31 00:00:00", "2029-05-25 00:00:00"
1382, 1337 ,"2021-09-23 00:00:00", "2030-06-10 00:00:00"
1383, 1338 ,"1967-05-01 00:00:00", "1970-09-20 00:00:00"
1384, 1339 ,"2015-11-03 00:00:00", "2016-04-24 00:00:00"
1385, 1340 ,"2009-10-10 00:00:00", "2010-08-02 00:00:00"
1386, 1341 ,"2014-11-19 00:00:00", "2018-11-14 00:00:00"
1387, 1342 ,"2015-01-24 00:00:00", "2022-08-23 00:00:00"
1388, 1343 ,"2018-08-15 00:00:00", "2023-12-10 00:00:00"
1389, 1344 ,"2017-02-05 00:00:00", "2017-09-16 00:00:00"
1390, 1345 ,"2013-12-12 00:00:00", "2023-03-20 00:00:00"
1391, 1346 ,"2016-11-17 00:00:00", "2020-05-28 00:00:00"
1392, 1347 ,"2014-02-19 00:00:00", "2020-01-24 00:00:00"
1393, 1348 ,"2005-02-16 00:00:00", "2008-04-27 00:00:00"
1394, 1349 ,"2013-05-30 00:00:00", "2017-04-08 00:00:00"
1395, 1350 ,"2019-11-30 00:00:00", "2024-05-16 00:00:00"
1396, 1351 ,"2015-03-14 00:00:00", "2021-06-17 00:00:00"
1397, 1352 ,"2020-10-02 00:00:00", "2025-07-25 00:00:00"
1398, 1353 ,"2021-12-24 00:00:00", "2022-02-15 00:00:00"
1399, 1354 ,"2017-07-20 00:00:00", "2022-09-09 00:00:00"
1400, 1355 ,"2022-04-13 00:00:00", "2028-12-07 00:00:00"
1401, 1356 ,"2021-02-11 00:00:00", "2027-03-15 00:00:00"
1402, 1357 ,"2013-11-08 00:00:00", "2018-10-08 00:00:00"
1403, 1358 ,"2019-05-05 00:00:00", "2021-03-20 00:00:00"
1404, 1359 ,"2015-11-24 00:00:00", "2019-04-14 00:00:00"
1405, 1360 ,"2020-01-21 00:00:00", "2030-07-15 00:00:00"
1406, 1361 ,"2012-12-12 00:00:00", "2021-12-10 00:00:00"
1407, 1362 ,"2017-04-20 00:00:00", "2024-03-13 00:00:00"
1408, 1363 ,"2019-06-28 00:00:00", "2026-12-20 00:00:00"
1409, 1364 ,"2001-09-08 00:00:00", "2008-08-26 00:00:00"
1410, 1365 ,"2014-12-29 00:00:00", "2016-06-06 00:00:00"
1411, 1366 ,"2009-01-11 00:00:00", "2019-08-20 00:00:00"
1412, 1367 ,"1961-07-18 00:00:00", "1966-10-28 00:00:00"
1413, 1368 ,"1989-06-19 00:00:00", "1997-08-20 00:00:00"
1414, 1369 ,"2019-03-01 00:00:00", "2029-09-10 00:00:00"
1415, 1370 ,"2021-06-22 00:00:00", "2025-05-02 00:00:00"
1416, 1372 ,"2006-01-29 00:00:00", "2006-02-09 00:00:00"
1417, 1373 ,"1985-09-07 00:00:00", "1985-10-28 00:00:00"
1418, 1374 ,"2014-09-08 00:00:00", "2018-02-27 00:00:00"
1419, 1375 ,"1911-12-17 00:00:00", "1916-02-26 00:00:00"
1420, 1376 ,"1975-07-30 00:00:00", "1985-07-25 00:00:00"
1421, 1377 ,"2006-06-24 00:00:00", "2013-02-11 00:00:00"
1422, 1377 ,"2018-06-25 00:00:00", "2024-02-27 00:00:00"
1423, 1378 ,"1905-03-29 00:00:00", "1906-12-18 00:00:00"
1424, 1379 ,"1990-08-28 00:00:00", "1999-07-05 00:00:00"
1425, 1380 ,"1926-11-16 00:00:00", "1926-08-01 00:00:00"
1426, 1381 ,"1987-02-04 00:00:00", "1991-03-05 00:00:00"
1427, 1382 ,"1960-03-17 00:00:00", "1965-04-08 00:00:00"
1428, 1383 ,"1964-09-25 00:00:00", "1972-12-11 00:00:00"
1429, 1384 ,"1911-08-14 00:00:00", "1914-07-22 00:00:00"
1430, 1385 ,"1921-01-27 00:00:00", "1931-04-06 00:00:00"
1431, 1386 ,"1960-08-18 00:00:00", "1966-02-07 00:00:00"
1432, 1387 ,"1942-09-23 00:00:00", "1944-10-13 00:00:00"
1433, 1388 ,"1991-04-20 00:00:00", "1996-08-09 00:00:00"
1434, 1389 ,"1944-04-10 00:00:00", "1946-07-03 00:00:00"
1435, 1390 ,"2000-04-09 00:00:00", "2008-03-09 00:00:00"
1436, 1391 ,"1991-01-15 00:00:00", "1994-04-08 00:00:00"
1437, 1392 ,"1950-12-02 00:00:00", "1954-12-27 00:00:00"
1438, 1393 ,"1944-11-21 00:00:00", "1952-06-20 00:00:00"
1439, 1394 ,"1989-02-02 00:00:00", "1999-03-26 00:00:00"
1440, 1395 ,"2019-03-11 00:00:00", "2026-04-21 00:00:00"
1441, 1396 ,"1976-05-25 00:00:00", "1979-02-12 00:00:00"
1442, 1397 ,"1906-10-18 00:00:00", "1907-04-19 00:00:00"
1443, 1398 ,"1930-10-21 00:00:00", "1937-08-10 00:00:00"
1444, 1399 ,"1911-05-16 00:00:00", "1919-10-09 00:00:00"
1445, 1399 ,"2006-11-14 00:00:00", "2009-06-26 00:00:00"
1446, 1400 ,"1915-06-27 00:00:00", "1917-07-10 00:00:00"
1447, 1401 ,"1955-07-05 00:00:00", "1963-09-22 00:00:00"
1448, 1402 ,"1960-06-05 00:00:00", "1967-05-16 00:00:00"
1449, 1403 ,"1913-05-12 00:00:00", "1916-01-18 00:00:00"
1450, 1404 ,"1926-07-28 00:00:00", "1930-07-17 00:00:00"
1451, 1405 ,"1916-04-20 00:00:00", "1922-07-25 00:00:00"
1452, 1406 ,"1917-10-01 00:00:00", "1922-09-26 00:00:00"
1453, 1407 ,"1982-07-23 00:00:00", "1983-05-01 00:00:00"
1454, 1408 ,"2014-04-19 00:00:00", "2017-05-15 00:00:00"
1455, 1409 ,"2018-02-09 00:00:00", "2025-09-22 00:00:00"
1456, 1410 ,"2006-09-15 00:00:00", "2009-11-25 00:00:00"
1457, 1411 ,"1943-01-27 00:00:00", "1947-06-26 00:00:00"
1458, 1412 ,"1991-02-08 00:00:00", "1997-01-28 00:00:00"
1459, 1413 ,"1909-10-24 00:00:00", "1910-03-08 00:00:00"
1460, 1414 ,"1987-05-07 00:00:00", "1997-05-05 00:00:00"
1461, 1415 ,"1925-02-13 00:00:00", "1928-07-14 00:00:00"
1462, 1416 ,"1905-09-21 00:00:00", "1905-08-19 00:00:00"
1463, 1417 ,"1923-09-20 00:00:00", "1929-03-17 00:00:00"
1464, 1418 ,"1964-01-03 00:00:00", "1971-10-22 00:00:00"
1465, 1419 ,"2014-12-09 00:00:00", "2018-06-28 00:00:00"
1466, 1420 ,"1986-04-07 00:00:00", "1986-09-12 00:00:00"
1467, 1421 ,"1941-05-11 00:00:00", "1951-11-05 00:00:00"
1468, 1422 ,"1972-07-07 00:00:00", "1979-10-25 00:00:00"
1469, 1423 ,"1979-04-05 00:00:00", "1986-04-15 00:00:00"
1470, 1424 ,"2008-12-22 00:00:00", "2017-08-16 00:00:00"
1471, 1425 ,"1936-09-01 00:00:00", "1937-01-07 00:00:00"
1472, 1426 ,"1973-02-04 00:00:00", "1974-08-17 00:00:00"
1473, 1427 ,"1998-05-23 00:00:00", "2000-03-13 00:00:00"
1474, 1428 ,"1966-04-10 00:00:00", "1973-07-10 00:00:00"
1475, 1429 ,"1998-08-06 00:00:00", "2007-08-23 00:00:00"
1476, 1430 ,"1957-02-14 00:00:00", "1958-09-09 00:00:00"
1477, 1431 ,"1926-12-25 00:00:00", "1931-12-27 00:00:00"
1478, 1432 ,"1989-04-12 00:00:00", "1989-12-23 00:00:00"
1479, 1433 ,"1970-03-26 00:00:00", "1972-02-27 00:00:00"
1480, 1434 ,"1944-12-01 00:00:00", "1949-10-20 00:00:00"
1481, 1435 ,"2009-05-20 00:00:00", "2016-01-02 00:00:00"
1482, 1436 ,"1985-04-17 00:00:00", "1991-08-19 00:00:00"
1483, 1436 ,"2006-02-22 00:00:00", "2015-07-27 00:00:00"
1484, 1437 ,"1932-07-16 00:00:00", "1940-06-20 00:00:00"
1485, 1438 ,"1962-11-01 00:00:00", "1967-11-17 00:00:00"
1486, 1439 ,"1922-01-23 00:00:00", "1930-08-05 00:00:00"
1487, 1439 ,"1974-12-06 00:00:00", "1978-11-22 00:00:00"
1488, 1440 ,"1945-10-10 00:00:00", "1954-07-07 00:00:00"
1489, 1441 ,"1961-01-07 00:00:00", "1971-02-10 00:00:00"
1490, 1442 ,"1986-01-06 00:00:00", "1996-03-17 00:00:00"
1491, 1443 ,"1973-07-17 00:00:00", "1981-07-24 00:00:00"
1492, 1444 ,"1924-09-28 00:00:00", "1926-08-09 00:00:00"
1493, 1445 ,"1950-01-11 00:00:00", "1959-05-15 00:00:00"
1494, 1446 ,"1993-02-04 00:00:00", "2001-05-21 00:00:00"
1495, 1447 ,"2016-08-03 00:00:00", "2016-12-15 00:00:00"
1496, 1448 ,"1929-10-20 00:00:00", "1935-10-01 00:00:00"
1497, 1449 ,"1969-05-26 00:00:00", "1975-09-06 00:00:00"
1498, 1450 ,"2006-06-02 00:00:00", "2012-03-13 00:00:00"
1499, 1451 ,"1978-12-02 00:00:00", "1983-12-09 00:00:00"
1500, 1452 ,"1915-11-01 00:00:00", "1925-02-20 00:00:00"
1501, 1453 ,"1931-08-22 00:00:00", "1935-01-11 00:00:00"
1502, 1454 ,"2009-10-27 00:00:00", "2009-10-05 00:00:00"
1503, 1455 ,"1964-01-01 00:00:00", "1970-05-28 00:00:00"
1504, 1456 ,"1958-01-29 00:00:00", "1965-12-17 00:00:00"
1505, 1457 ,"1961-10-10 00:00:00", "1971-10-17 00:00:00"
1506, 1458 ,"1994-05-20 00:00:00", "1999-03-03 00:00:00"
1507, 1459 ,"1982-12-03 00:00:00", "1986-12-18 00:00:00"
1508, 1460 ,"2013-09-12 00:00:00", "2013-06-24 00:00:00"
1509, 1461 ,"1951-03-22 00:00:00", "1952-01-14 00:00:00"
1510, 1462 ,"1914-01-12 00:00:00", "1915-09-01 00:00:00"
1511, 1463 ,"1930-12-20 00:00:00", "1936-05-22 00:00:00"
1512, 1464 ,"1920-01-11 00:00:00", "1924-08-26 00:00:00"
1513, 1465 ,"2011-10-26 00:00:00", "2020-02-16 00:00:00"
1514, 1466 ,"1970-11-09 00:00:00", "1980-09-11 00:00:00"
1515, 1467 ,"1916-12-22 00:00:00", "1920-07-11 00:00:00"
1516, 1468 ,"1938-07-24 00:00:00", "1941-07-07 00:00:00"
1517, 1469 ,"1968-09-14 00:00:00", "1978-05-05 00:00:00"
1518, 1470 ,"1922-06-04 00:00:00", "1929-06-02 00:00:00"
1519, 1471 ,"1965-03-29 00:00:00", "1969-12-18 00:00:00"
1520, 1472 ,"2021-08-06 00:00:00", "2024-08-10 00:00:00"
1521, 1473 ,"1943-03-14 00:00:00", "1952-04-04 00:00:00"
1522, 1474 ,"1974-11-11 00:00:00", "1984-11-22 00:00:00"
